version,cycle_id,from_regime,start_ts,end_ts,duration_bars,duration_days,entry_price,exit_price,drawdown_at_entry_pct,rsi_at_entry,trigger
v29,CyŬ,RANGE,2025-07-31 13:00:00+00:00,2025-08-02 14:00:00+00:00,50,2.08,3807.37,3478.21,-3.13,44.5,
v29,Cyŭ,CRASH,2025-08-02 15:00:00+00:00,2025-08-02 15:00:00+00:00,1,0.04,3458.29,3458.29,-12.01,33.5,drawdown
v29,CyŮ,CORRECTION,2025-08-02 16:00:00+00:00,2025-08-02 16:00:00+00:00,1,0.04,3470.54,3470.54,-11.7,36.9,
v29,Cyů,CRASH,2025-08-02 17:00:00+00:00,2025-08-03 07:00:00+00:00,15,0.62,3423.15,3455.89,-12.91,30.5,
v29,CyŰ,CORRECTION,2025-08-03 08:00:00+00:00,2025-08-17 09:00:00+00:00,338,14.08,3462.0,4544.87,-11.92,50.3,
v29,CyŰ,RECOVERY,2025-08-17 10:00:00+00:00,2025-08-24 09:00:00+00:00,168,7.0,4570.59,4771.54,-4.31,69.9,
v29,CyŰ,RANGE,2025-08-24 10:00:00+00:00,2025-08-24 10:00:00+00:00,1,0.04,4739.0,4739.0,-2.28,48.7,
v29,CyŰ,BULL,2025-08-24 11:00:00+00:00,2025-08-25 17:00:00+00:00,31,1.29,4747.05,4586.7,-2.11,50.6,
v29,Cyű,CRASH,2025-08-25 18:00:00+00:00,2025-09-09 05:00:00+00:00,348,14.5,4574.43,4319.12,-7.26,38.0,rapid_descent
v29,Cyű,RECOVERY,2025-09-09 06:00:00+00:00,2025-09-16 05:00:00+00:00,168,7.0,4365.68,4530.14,-11.5,63.6,
v29,Cyű,RANGE,2025-09-16 06:00:00+00:00,2025-09-18 02:00:00+00:00,45,1.88,4509.57,4615.79,-8.58,40.6,
v29,Cyű,BULL,2025-09-18 03:00:00+00:00,2025-09-21 23:00:00+00:00,93,3.88,4615.2,4447.03,-6.44,66.5,
v29,CyŲ,CRASH,2025-09-22 00:00:00+00:00,2025-09-24 13:00:00+00:00,62,2.58,4339.23,4151.7,-12.03,17.8,drawdown
v29,Cyų,CORRECTION,2025-09-24 14:00:00+00:00,2025-09-24 14:00:00+00:00,1,0.04,4195.6,4195.6,-11.83,54.1,
v29,CyŴ,CRASH,2025-09-24 15:00:00+00:00,2025-09-29 13:00:00+00:00,119,4.96,4167.68,4170.78,-12.41,47.1,
v29,Cyŵ,CORRECTION,2025-09-29 14:00:00+00:00,2025-09-29 14:00:00+00:00,1,0.04,4190.88,4190.88,-11.93,71.8,
v29,CyŶ,CRASH,2025-09-29 15:00:00+00:00,2025-09-29 18:00:00+00:00,4,0.17,4167.16,4165.18,-12.43,64.6,
v29,Cyŷ,CORRECTION,2025-09-29 19:00:00+00:00,2025-09-30 04:00:00+00:00,10,0.42,4190.9,4191.1,-11.93,66.3,
v29,CyŸ,CRASH,2025-09-30 05:00:00+00:00,2025-09-30 05:00:00+00:00,1,0.04,4186.43,4186.43,-12.02,56.8,
v29,CyŹ,CORRECTION,2025-09-30 06:00:00+00:00,2025-09-30 06:00:00+00:00,1,0.04,4192.06,4192.06,-11.9,58.4,
v29,Cyź,CRASH,2025-09-30 07:00:00+00:00,2025-09-30 19:00:00+00:00,13,0.54,4184.6,4160.59,-12.06,55.6,
v29,CyŻ,CORRECTION,2025-09-30 20:00:00+00:00,2025-09-30 20:00:00+00:00,1,0.04,4196.18,4196.18,-11.82,59.9,
v29,Cyż,CRASH,2025-09-30 21:00:00+00:00,2025-10-01 07:00:00+00:00,11,0.46,4153.93,4147.04,-12.7,50.0,
v29,CyŽ,CORRECTION,2025-10-01 08:00:00+00:00,2025-10-06 05:00:00+00:00,118,4.92,4292.4,4528.95,-9.79,70.2,
v29,CyŽ,RECOVERY,2025-10-06 06:00:00+00:00,2025-10-10 14:00:00+00:00,105,4.38,4561.36,4282.08,-4.14,60.0,
v29,Cyž,CRASH,2025-10-10 15:00:00+00:00,2025-10-13 00:00:00+00:00,58,2.42,4104.75,4143.92,-13.74,22.4,drawdown
v29,Cyſ,CORRECTION,2025-10-13 01:00:00+00:00,2025-10-13 01:00:00+00:00,1,0.04,4202.51,4202.51,-11.68,77.3,
v29,Cyƀ,CRASH,2025-10-13 02:00:00+00:00,2025-10-13 06:00:00+00:00,5,0.21,4162.73,4172.6,-12.52,69.7,
v29,CyƁ,CORRECTION,2025-10-13 07:00:00+00:00,2025-10-13 07:00:00+00:00,1,0.04,4181.5,4181.5,-11.97,68.9,
v29,CyƂ,CRASH,2025-10-13 08:00:00+00:00,2025-10-13 16:00:00+00:00,9,0.38,4177.29,4169.0,-12.06,68.0,
v29,Cyƃ,CORRECTION,2025-10-13 17:00:00+00:00,2025-10-14 01:00:00+00:00,9,0.38,4239.0,4214.74,-10.76,64.8,
v29,CyƄ,CRASH,2025-10-14 02:00:00+00:00,2025-10-15 07:00:00+00:00,30,1.25,4175.38,4124.39,-12.1,50.4,
v29,Cyƅ,CORRECTION,2025-10-15 08:00:00+00:00,2025-10-15 08:00:00+00:00,1,0.04,4184.2,4184.2,-11.91,63.7,
v29,CyƆ,CRASH,2025-10-15 09:00:00+00:00,2025-10-24 20:00:00+00:00,228,9.5,4158.36,3939.58,-12.46,58.3,
v29,CyƆ,RECOVERY,2025-10-24 21:00:00+00:00,2025-10-28 04:00:00+00:00,75,3.12,3944.31,4099.43,-16.96,57.8,
v29,CyƇ,CRASH,2025-10-28 05:00:00+00:00,2025-11-13 07:00:00+00:00,387,16.12,4068.65,3537.19,-14.34,37.1,drawdown
v29,CyƇ,RECOVERY,2025-11-13 08:00:00+00:00,2025-11-16 14:00:00+00:00,79,3.29,3523.07,3169.52,-16.81,60.7,
v29,Cyƈ,CRASH,2025-11-16 15:00:00+00:00,2025-11-30 15:00:00+00:00,337,14.04,3103.0,3029.33,-26.73,35.7,drawdown
v29,Cyƈ,RECOVERY,2025-11-30 16:00:00+00:00,2025-12-05 15:00:00+00:00,120,5.0,3044.83,3106.66,-22.06,61.5,
v29,CyƉ,CRASH,2025-12-05 16:00:00+00:00,2025-12-09 14:00:00+00:00,95,3.96,3033.25,3117.55,-16.56,28.8,drawdown
v29,CyƊ,CORRECTION,2025-12-09 15:00:00+00:00,2025-12-12 14:00:00+00:00,72,3.0,3246.4,3232.36,-10.69,72.5,
v29,CyƋ,CRASH,2025-12-12 15:00:00+00:00,2025-12-13 07:00:00+00:00,17,0.71,3071.2,3095.32,-13.25,22.7,
v29,Cyƌ,CORRECTION,2025-12-13 08:00:00+00:00,2025-12-15 16:00:00+00:00,57,2.38,3116.71,2988.85,-11.07,45.6,
v29,Cyƍ,CRASH,2025-12-15 17:00:00+00:00,2025-12-17 13:00:00+00:00,45,1.88,2936.22,2943.51,-13.41,20.5,
v29,CyƎ,CORRECTION,2025-12-17 14:00:00+00:00,2025-12-17 14:00:00+00:00,1,0.04,2994.39,2994.39,-11.69,63.1,
v29,CyƏ,CRASH,2025-12-17 15:00:00+00:00,2025-12-19 15:00:00+00:00,49,2.04,2903.21,2963.4,-14.38,42.0,
v29,CyƏ,RECOVERY,2025-12-19 16:00:00+00:00,2025-12-22 18:00:00+00:00,75,3.12,2965.3,3013.94,-12.55,63.8,
v29,CyƐ,CRASH,2025-12-22 19:00:00+00:00,2025-12-22 20:00:00+00:00,2,0.08,2978.51,2974.99,-12.16,35.1,drawdown
v29,CyƑ,CORRECTION,2025-12-22 21:00:00+00:00,2025-12-23 03:00:00+00:00,7,0.29,2986.22,2989.84,-11.94,39.4,
v29,Cyƒ,CRASH,2025-12-23 04:00:00+00:00,2025-12-29 01:00:00+00:00,142,5.92,2982.29,2978.28,-12.05,40.6,
v29,CyƓ,CORRECTION,2025-12-29 02:00:00+00:00,2025-12-29 08:00:00+00:00,7,0.29,3001.09,3011.0,-11.5,78.7,
v29,CyƔ,CRASH,2025-12-29 09:00:00+00:00,2025-12-30 13:00:00+00:00,29,1.21,2973.31,2982.79,-12.32,49.2,
v29,Cyƕ,CORRECTION,2025-12-30 14:00:00+00:00,2025-12-30 15:00:00+00:00,2,0.08,2992.94,2987.45,-11.74,66.4,
v29,CyƖ,CRASH,2025-12-30 16:00:00+00:00,2025-12-31 10:00:00+00:00,19,0.79,2979.47,2977.18,-12.13,58.5,
v29,CyƗ,CORRECTION,2025-12-31 11:00:00+00:00,2025-12-31 11:00:00+00:00,1,0.04,2998.28,2998.28,-11.58,64.9,
v29,CyƘ,CRASH,2025-12-31 12:00:00+00:00,2025-12-31 12:00:00+00:00,1,0.04,2983.7,2983.7,-12.01,56.2,
v29,Cyƙ,CORRECTION,2025-12-31 13:00:00+00:00,2025-12-31 14:00:00+00:00,2,0.08,2993.6,2990.09,-11.72,60.1,
v29,Cyƚ,CRASH,2025-12-31 15:00:00+00:00,2026-01-01 10:00:00+00:00,20,0.83,2981.68,2980.5,-12.07,53.5,
v29,Cyƛ,CORRECTION,2026-01-01 11:00:00+00:00,2026-01-01 11:00:00+00:00,1,0.04,2984.99,2984.99,-11.97,57.6,
v29,CyƜ,CRASH,2026-01-01 12:00:00+00:00,2026-01-01 14:00:00+00:00,3,0.12,2983.13,2981.2,-12.03,55.9,
v29,CyƝ,CORRECTION,2026-01-01 15:00:00+00:00,2026-01-01 15:00:00+00:00,1,0.04,2986.11,2986.11,-11.94,57.6,
v29,Cyƞ,CRASH,2026-01-01 16:00:00+00:00,2026-01-01 16:00:00+00:00,1,0.04,2978.44,2978.44,-12.16,50.9,
v29,CyƟ,CORRECTION,2026-01-01 17:00:00+00:00,2026-01-05 18:00:00+00:00,98,4.08,2986.46,3227.62,-11.93,56.6,
v29,CyƟ,RECOVERY,2026-01-05 19:00:00+00:00,2026-01-12 18:00:00+00:00,168,7.0,3222.8,3105.37,-4.96,66.9,
v29,CyƟ,RANGE,2026-01-12 19:00:00+00:00,2026-01-13 14:00:00+00:00,20,0.83,3118.99,3142.24,-5.36,51.1,
v29,CyƟ,BULL,2026-01-13 15:00:00+00:00,2026-01-17 14:00:00+00:00,96,4.0,3182.76,3309.11,-3.42,72.8,
v29,CyƟ,RANGE,2026-01-17 15:00:00+00:00,2026-01-18 17:00:00+00:00,27,1.12,3328.43,3343.64,-1.65,69.9,
v29,CyƟ,BULL,2026-01-18 18:00:00+00:00,2026-01-18 22:00:00+00:00,5,0.21,3360.9,3349.5,-0.69,76.3,
v29,CyƟ,RANGE,2026-01-18 23:00:00+00:00,2026-01-20 17:00:00+00:00,43,1.79,3282.55,2996.39,-3.01,35.1,
v29,CyƠ,CRASH,2026-01-20 18:00:00+00:00,2026-02-07 03:00:00+00:00,418,17.42,2987.83,2079.41,-11.72,13.0,rapid_descent
v29,CyƠ,RECOVERY,2026-02-07 04:00:00+00:00,2026-02-10 05:00:00+00:00,74,3.08,2086.32,2051.65,-38.35,62.8,
v29,Cyơ,CRASH,2026-02-10 06:00:00+00:00,2026-02-25 07:00:00+00:00,362,15.08,2007.7,1893.12,-40.68,32.9,drawdown
v29,Cyơ,RECOVERY,2026-02-25 08:00:00+00:00,2026-02-28 07:00:00+00:00,72,3.0,1910.2,1866.71,-37.08,63.5,
v29,CyƢ,CRASH,2026-02-28 08:00:00+00:00,2026-03-04 14:00:00+00:00,103,4.29,1852.68,2080.02,-36.98,27.0,drawdown
v29,Cyƣ,CORRECTION,2026-03-04 15:00:00+00:00,2026-03-15 07:00:00+00:00,257,10.71,2150.81,2106.49,-8.75,79.1,
v29,Cyƣ,RECOVERY,2026-03-15 08:00:00+00:00,2026-03-22 07:00:00+00:00,168,7.0,2113.3,2093.22,-3.35,63.4,
v29,Cyƣ,RANGE,2026-03-22 08:00:00+00:00,2026-03-22 10:00:00+00:00,3,0.12,2086.2,2081.25,-11.65,31.6,
v29,CyƤ,CRASH,2026-03-22 11:00:00+00:00,2026-03-22 11:00:00+00:00,1,0.04,2069.59,2069.59,-12.35,26.8,drawdown
v29,Cyƥ,CORRECTION,2026-03-22 12:00:00+00:00,2026-03-22 17:00:00+00:00,6,0.25,2082.09,2079.51,-11.82,35.1,
v29,CyƦ,CRASH,2026-03-22 18:00:00+00:00,2026-03-23 10:00:00+00:00,17,0.71,2071.8,2048.3,-12.26,32.6,
v29,CyƧ,CORRECTION,2026-03-23 11:00:00+00:00,2026-03-26 09:00:00+00:00,71,2.96,2134.19,2081.11,-9.62,67.0,
v29,Cyƨ,CRASH,2026-03-26 10:00:00+00:00,2026-03-26 12:00:00+00:00,3,0.12,2077.41,2072.56,-12.02,22.4,
v29,CyƩ,CORRECTION,2026-03-26 13:00:00+00:00,2026-03-26 13:00:00+00:00,1,0.04,2080.08,2080.08,-11.91,28.7,
v29,Cyƪ,CRASH,2026-03-26 14:00:00+00:00,2026-03-31 15:00:00+00:00,122,5.08,2074.99,2053.2,-12.12,27.5,
v29,Cyƫ,CORRECTION,2026-03-31 16:00:00+00:00,2026-04-02 01:00:00+00:00,34,1.42,2089.67,2099.69,-11.5,61.5,
v29,CyƬ,CRASH,2026-04-02 02:00:00+00:00,2026-04-05 21:00:00+00:00,92,3.83,2073.39,2059.64,-12.19,37.4,
v29,CyƬ,RECOVERY,2026-04-05 22:00:00+00:00,2026-04-12 21:00:00+00:00,168,7.0,2085.03,2211.79,-11.7,67.8,
v29,CyƬ,RANGE,2026-04-12 22:00:00+00:00,2026-04-13 21:00:00+00:00,24,1.0,2199.64,2260.92,-6.85,42.2,
v29,CyƬ,BULL,2026-04-13 22:00:00+00:00,2026-04-15 12:00:00+00:00,39,1.62,2353.73,2336.15,-0.32,79.7,
v30,pre,RANGE,2021-01-01 00:00:00+00:00,2021-01-02 15:00:00+00:00,40,1.67,735.69,770.86,0.0,0.0,
v30,pre,BULL,2021-01-02 16:00:00+00:00,2021-01-05 06:00:00+00:00,63,2.62,784.01,1016.19,0.0,76.4,
v30,CyA,CRASH,2021-01-05 07:00:00+00:00,2021-01-19 06:00:00+00:00,336,14.0,1003.69,1332.54,-10.01,48.7,
v30,CyA,RECOVERY,2021-01-19 07:00:00+00:00,2021-01-26 04:00:00+00:00,166,6.92,1376.54,1339.66,0.0,74.8,
v30,CyB,CRASH,2021-01-26 05:00:00+00:00,2021-02-09 04:00:00+00:00,336,14.0,1341.01,1740.37,-7.99,44.8,
v30,CyB,RECOVERY,2021-02-09 05:00:00+00:00,2021-02-16 04:00:00+00:00,168,7.0,1745.7,1811.87,-0.48,61.7,
v30,CyB,RANGE,2021-02-16 05:00:00+00:00,2021-02-17 17:00:00+00:00,37,1.54,1807.8,1819.92,-3.18,52.8,
v30,CyB,BULL,2021-02-17 18:00:00+00:00,2021-02-21 19:00:00+00:00,98,4.08,1817.99,1966.9,-2.63,59.2,
v30,CyB,RANGE,2021-02-21 20:00:00+00:00,2021-02-22 11:00:00+00:00,16,0.67,1932.29,1800.0,-4.82,43.2,
v30,CyC,CRASH,2021-02-22 12:00:00+00:00,2021-03-08 11:00:00+00:00,336,14.0,1779.84,1724.3,-12.33,24.3,
v30,CyC,RECOVERY,2021-03-08 12:00:00+00:00,2021-03-12 13:00:00+00:00,98,4.08,1711.54,1745.77,-15.69,55.1,
v30,CyD,CRASH,2021-03-12 14:00:00+00:00,2021-03-13 12:00:00+00:00,23,0.96,1754.05,1881.58,-13.6,35.3,
v30,CyE,CORRECTION,2021-03-13 13:00:00+00:00,2021-03-14 16:00:00+00:00,28,1.17,1883.97,1853.17,-7.2,75.8,
v30,CyF,CRASH,2021-03-14 17:00:00+00:00,2021-03-14 19:00:00+00:00,3,0.12,1854.76,1871.6,-8.64,42.4,
v30,CyG,CORRECTION,2021-03-14 20:00:00+00:00,2021-03-15 05:00:00+00:00,10,0.42,1876.83,1840.66,-7.55,51.3,
v30,CyH,CRASH,2021-03-15 06:00:00+00:00,2021-03-26 17:00:00+00:00,276,11.5,1811.43,1665.51,-10.77,34.2,
v30,CyH,RECOVERY,2021-03-26 18:00:00+00:00,2021-04-02 17:00:00+00:00,168,7.0,1659.86,2054.79,-14.14,61.7,
v30,CyH,BULL,2021-04-02 18:00:00+00:00,2021-04-07 04:00:00+00:00,107,4.46,2055.01,2090.5,-0.92,72.9,
v30,CyH,RANGE,2021-04-07 05:00:00+00:00,2021-04-07 18:00:00+00:00,14,0.58,2101.25,1961.83,-1.86,48.9,
v30,CyI,CRASH,2021-04-07 19:00:00+00:00,2021-04-21 18:00:00+00:00,336,14.0,1981.8,2409.28,-7.44,36.0,
v30,CyI,RECOVERY,2021-04-21 19:00:00+00:00,2021-04-28 18:00:00+00:00,168,7.0,2440.66,2728.91,-3.69,66.7,
v30,CyI,BULL,2021-04-28 19:00:00+00:00,2021-05-04 23:00:00+00:00,149,6.21,2741.39,3240.01,0.0,64.7,
v30,CyI,RANGE,2021-05-05 00:00:00+00:00,2021-05-05 08:00:00+00:00,9,0.38,3311.11,3355.82,-5.1,49.4,
v30,CyI,BULL,2021-05-05 09:00:00+00:00,2021-05-07 02:00:00+00:00,42,1.75,3379.59,3437.58,-3.14,55.3,
v30,CyI,RANGE,2021-05-07 03:00:00+00:00,2021-05-07 13:00:00+00:00,11,0.46,3427.57,3501.01,-3.62,43.9,
v30,CyI,BULL,2021-05-07 14:00:00+00:00,2021-05-07 22:00:00+00:00,9,0.38,3509.68,3446.91,-1.31,57.8,
v30,CyI,RANGE,2021-05-07 23:00:00+00:00,2021-05-08 01:00:00+00:00,3,0.12,3484.7,3532.66,-2.39,49.6,
v30,CyI,BULL,2021-05-08 02:00:00+00:00,2021-05-10 20:00:00+00:00,67,2.79,3536.38,3906.23,-0.94,57.3,
v30,CyI,RANGE,2021-05-10 21:00:00+00:00,2021-05-11 10:00:00+00:00,14,0.58,4021.45,4044.55,-3.56,49.4,
v30,CyI,BULL,2021-05-11 11:00:00+00:00,2021-05-12 16:00:00+00:00,30,1.25,3976.11,4149.0,-4.65,50.1,
v30,CyI,RANGE,2021-05-12 17:00:00+00:00,2021-05-13 00:00:00+00:00,8,0.33,4148.72,3898.62,-4.33,44.4,
v30,CyJ,CRASH,2021-05-13 01:00:00+00:00,2021-05-27 00:00:00+00:00,336,14.0,4005.71,2815.55,-7.63,43.9,
v30,CyJ,RECOVERY,2021-05-27 01:00:00+00:00,2021-05-30 00:00:00+00:00,72,3.0,2696.1,2232.39,-37.83,44.6,
v30,CyK,CRASH,2021-05-30 01:00:00+00:00,2021-06-13 21:00:00+00:00,357,14.88,2227.05,2522.28,-48.65,32.8,
v30,CyK,RECOVERY,2021-06-13 22:00:00+00:00,2021-06-16 21:00:00+00:00,72,3.0,2520.13,2412.92,-38.77,70.4,
v30,CyL,CRASH,2021-06-16 22:00:00+00:00,2021-06-30 21:00:00+00:00,336,14.0,2387.27,2264.93,-32.57,29.8,
v30,CyL,RECOVERY,2021-06-30 22:00:00+00:00,2021-07-05 12:00:00+00:00,111,4.62,2257.99,2212.67,-21.47,65.5,
v30,CyM,CRASH,2021-07-05 13:00:00+00:00,2021-07-21 09:00:00+00:00,381,15.88,2224.82,1892.76,-21.5,40.4,
v30,CyM,RECOVERY,2021-07-21 10:00:00+00:00,2021-07-27 07:00:00+00:00,142,5.92,1901.99,2204.52,-20.52,71.0,
v30,CyN,CRASH,2021-07-27 08:00:00+00:00,2021-08-10 08:00:00+00:00,337,14.04,2216.95,3165.23,-7.36,44.8,
v30,CyN,RECOVERY,2021-08-10 09:00:00+00:00,2021-08-17 08:00:00+00:00,168,7.0,3147.22,3183.6,-0.72,56.0,
v30,CyN,RANGE,2021-08-17 09:00:00+00:00,2021-08-18 12:00:00+00:00,28,1.17,3243.3,3028.95,-2.44,57.4,
v30,CyO,CRASH,2021-08-18 13:00:00+00:00,2021-09-01 12:00:00+00:00,336,14.0,3056.97,3539.3,-8.05,46.0,
v30,CyO,RECOVERY,2021-09-01 13:00:00+00:00,2021-09-07 15:00:00+00:00,147,6.12,3537.47,3463.49,-0.25,69.5,
v30,CyP,CRASH,2021-09-07 16:00:00+00:00,2021-09-23 01:00:00+00:00,370,15.42,3570.17,3071.28,-10.31,33.4,
v30,CyP,RECOVERY,2021-09-23 02:00:00+00:00,2021-09-26 05:00:00+00:00,76,3.17,3078.37,2840.97,-22.66,62.3,
v30,CyQ,CRASH,2021-09-26 06:00:00+00:00,2021-10-07 08:00:00+00:00,267,11.12,2817.4,3591.03,-29.22,33.0,
v30,CyR,CORRECTION,2021-10-07 09:00:00+00:00,2021-10-11 14:00:00+00:00,102,4.25,3567.38,3597.79,-5.23,54.5,
v30,CyR,RECOVERY,2021-10-11 15:00:00+00:00,2021-10-18 14:00:00+00:00,168,7.0,3594.77,3785.04,-1.86,60.2,
v30,CyR,RANGE,2021-10-18 15:00:00+00:00,2021-10-20 02:00:00+00:00,36,1.5,3759.5,3848.58,-4.95,41.6,
v30,CyR,BULL,2021-10-20 03:00:00+00:00,2021-10-24 12:00:00+00:00,106,4.42,3846.31,4038.38,-2.76,56.8,
v30,CyR,RANGE,2021-10-24 13:00:00+00:00,2021-10-25 05:00:00+00:00,17,0.71,4046.78,4124.33,-6.06,43.9,
v30,CyR,BULL,2021-10-25 06:00:00+00:00,2021-10-26 23:00:00+00:00,42,1.75,4123.83,4131.47,-4.27,57.3,
v30,CyR,RANGE,2021-10-27 00:00:00+00:00,2021-10-27 04:00:00+00:00,5,0.21,4159.27,4282.41,-3.45,46.3,
v30,CyR,BULL,2021-10-27 05:00:00+00:00,2021-10-27 08:00:00+00:00,4,0.17,4273.79,4048.11,-0.79,60.5,
v30,CyR,RANGE,2021-10-27 09:00:00+00:00,2021-10-28 18:00:00+00:00,34,1.42,4018.95,4180.23,-6.71,34.0,
v30,CyR,BULL,2021-10-28 19:00:00+00:00,2021-10-30 08:00:00+00:00,38,1.58,4261.0,4320.81,-1.09,66.9,
v30,CyR,RANGE,2021-10-30 09:00:00+00:00,2021-10-31 00:00:00+00:00,16,0.67,4320.58,4386.3,-2.71,44.5,
v30,CyR,BULL,2021-10-31 01:00:00+00:00,2021-10-31 06:00:00+00:00,6,0.25,4365.77,4320.87,-1.7,56.5,
v30,CyR,RANGE,2021-10-31 07:00:00+00:00,2021-11-02 06:00:00+00:00,48,2.0,4319.47,4380.58,-2.74,46.6,
v30,CyR,BULL,2021-11-02 07:00:00+00:00,2021-11-03 13:00:00+00:00,31,1.29,4344.44,4485.04,-2.18,53.6,
v30,CyR,RANGE,2021-11-03 14:00:00+00:00,2021-11-03 18:00:00+00:00,5,0.21,4515.82,4657.27,-2.6,48.6,
v30,CyR,BULL,2021-11-03 19:00:00+00:00,2021-11-04 08:00:00+00:00,14,0.58,4628.24,4506.63,-0.62,59.9,
v30,CyR,RANGE,2021-11-04 09:00:00+00:00,2021-11-07 07:00:00+00:00,71,2.96,4528.77,4545.21,-2.76,46.2,
v30,CyR,BULL,2021-11-07 08:00:00+00:00,2021-11-09 17:00:00+00:00,58,2.42,4547.86,4777.86,-2.35,62.6,
v30,CyR,RANGE,2021-11-09 18:00:00+00:00,2021-11-10 16:00:00+00:00,23,0.96,4746.36,4846.92,-1.71,43.2,
v30,CyR,BULL,2021-11-10 17:00:00+00:00,2021-11-10 20:00:00+00:00,4,0.17,4839.53,4639.39,-0.2,62.7,
v30,CyR,RANGE,2021-11-10 21:00:00+00:00,2021-11-15 10:00:00+00:00,110,4.58,4554.03,4733.84,-6.08,28.9,
v30,CyR,BULL,2021-11-15 11:00:00+00:00,2021-11-15 16:00:00+00:00,6,0.25,4724.04,4615.0,-2.58,63.9,
v30,CyR,RANGE,2021-11-15 17:00:00+00:00,2021-11-16 03:00:00+00:00,11,0.46,4607.0,4312.36,-4.99,38.8,
v30,CyS,CRASH,2021-11-16 04:00:00+00:00,2021-11-30 03:00:00+00:00,336,14.0,4347.97,4439.05,-10.33,24.1,
v30,CyS,RECOVERY,2021-11-30 04:00:00+00:00,2021-12-03 20:00:00+00:00,89,3.71,4448.0,4212.34,-8.27,61.3,
v30,CyT,CRASH,2021-12-03 21:00:00+00:00,2021-12-18 13:00:00+00:00,353,14.71,4215.01,3931.37,-13.08,21.6,
v30,CyT,RECOVERY,2021-12-18 14:00:00+00:00,2021-12-22 13:00:00+00:00,96,4.0,3962.65,3962.06,-16.97,56.9,
v30,CyU,CRASH,2021-12-22 14:00:00+00:00,2022-01-11 17:00:00+00:00,484,20.17,3999.83,3233.08,-16.19,48.7,
v30,CyU,RECOVERY,2022-01-11 18:00:00+00:00,2022-01-17 04:00:00+00:00,131,5.46,3234.87,3255.19,-22.18,70.0,
v30,CyV,CRASH,2022-01-17 05:00:00+00:00,2022-01-31 15:00:00+00:00,347,14.46,3267.83,2621.99,-21.02,36.6,
v30,CyV,RECOVERY,2022-01-31 16:00:00+00:00,2022-02-03 15:00:00+00:00,72,3.0,2686.36,2641.2,-30.7,72.3,
v30,CyW,CRASH,2022-02-03 16:00:00+00:00,2022-02-07 15:00:00+00:00,96,4.0,2614.61,3126.56,-31.88,40.1,
v30,CyX,CORRECTION,2022-02-07 16:00:00+00:00,2022-02-08 09:00:00+00:00,18,0.75,3134.55,3097.3,-7.49,71.2,
v30,CyY,CRASH,2022-02-08 10:00:00+00:00,2022-02-09 11:00:00+00:00,26,1.08,3115.23,3155.24,-8.06,47.6,
v30,CyZ,CORRECTION,2022-02-09 12:00:00+00:00,2022-02-10 21:00:00+00:00,34,1.42,3183.88,3116.46,-6.03,67.4,
v30,Cy[,CRASH,2022-02-10 22:00:00+00:00,2022-02-15 13:00:00+00:00,112,4.67,3117.02,3112.02,-8.0,39.4,
v30,Cy\,CORRECTION,2022-02-15 14:00:00+00:00,2022-02-17 14:00:00+00:00,49,2.04,3121.43,2975.72,-7.47,75.0,
v30,Cy],CRASH,2022-02-17 15:00:00+00:00,2022-02-23 08:00:00+00:00,138,5.75,2991.36,2704.02,-8.34,34.6,
v30,Cy],RECOVERY,2022-02-23 09:00:00+00:00,2022-02-27 02:00:00+00:00,90,3.75,2716.01,2711.25,-16.78,68.1,
v30,Cy^,CRASH,2022-02-27 03:00:00+00:00,2022-03-15 17:00:00+00:00,399,16.62,2718.1,2601.14,-16.71,42.7,
v30,Cy^,RECOVERY,2022-03-15 18:00:00+00:00,2022-03-22 17:00:00+00:00,168,7.0,2628.03,3008.31,-17.52,67.5,
v30,Cy^,BULL,2022-03-22 18:00:00+00:00,2022-03-29 21:00:00+00:00,172,7.17,3001.74,3376.35,-0.88,57.4,
v30,Cy^,RANGE,2022-03-29 22:00:00+00:00,2022-03-30 06:00:00+00:00,9,0.38,3387.9,3405.93,-2.28,47.8,
v30,Cy^,BULL,2022-03-30 07:00:00+00:00,2022-03-30 14:00:00+00:00,8,0.33,3410.02,3374.89,-1.64,53.7,
v30,Cy^,RANGE,2022-03-30 15:00:00+00:00,2022-03-30 17:00:00+00:00,3,0.12,3383.06,3437.66,-2.41,47.7,
v30,Cy^,BULL,2022-03-30 18:00:00+00:00,2022-03-30 22:00:00+00:00,5,0.21,3397.84,3390.18,-1.99,50.5,
v30,Cy^,RANGE,2022-03-30 23:00:00+00:00,2022-03-31 01:00:00+00:00,3,0.12,3386.68,3422.3,-2.31,47.9,
v30,Cy^,BULL,2022-03-31 02:00:00+00:00,2022-03-31 14:00:00+00:00,13,0.54,3406.25,3380.83,-1.75,51.9,
v30,Cy^,RANGE,2022-03-31 15:00:00+00:00,2022-04-01 20:00:00+00:00,30,1.25,3351.14,3443.08,-3.34,37.5,
v30,Cy^,BULL,2022-04-01 21:00:00+00:00,2022-04-04 09:00:00+00:00,61,2.54,3452.14,3468.55,-0.55,65.9,
v30,Cy^,RANGE,2022-04-04 10:00:00+00:00,2022-04-05 03:00:00+00:00,18,0.75,3458.17,3524.75,-2.45,41.0,
v30,Cy^,BULL,2022-04-05 04:00:00+00:00,2022-04-05 14:00:00+00:00,11,0.46,3524.44,3453.15,-0.58,57.9,
